platform,hashtag,video_link,posted_date,profile_handle
Instagram,NepaliCreator,https://www.instagram.com/reel/DUtfqdRk-6P/,2026-02-14,iamgaurab_bdr.mgr
Instagram,NepaliCreator,https://www.instagram.com/reel/DUne5I2D3Vv/,2026-02-11,priya__baral
Instagram,NepaliCreator,https://www.instagram.com/reel/DUmPB0nE6Mj/,2026-02-11,aadil_shrestha
Instagram,NepaliCreator,https://www.instagram.com/reel/DUirXRRETQP/,2026-02-09,ekantipur_official
Instagram,NepaliCreator,https://www.instagram.com/reel/DUdP5aYEjlM/,2026-02-07,asmitagiri486
Instagram,NepaliCreator,https://www.instagram.com/reel/DUbBtTnDNJB/,2026-02-06,__misstamrakar
Instagram,NepaliCreator,https://www.instagram.com/reel/DUarEGCEimp/,2026-02-06,jethichoree
Instagram,NepaliCreator,https://www.instagram.com/reel/DUS73_5k1-b/,2026-02-03,_bdtshow
Instagram,NepaliCreator,https://www.instagram.com/reel/DUSWCx2DBuL/,2026-02-03,elevate.tech.it
Instagram,NepaliCreator,https://www.instagram.com/reel/DURtDHxCJe-/,2026-02-03,moment.factory1
Instagram,NepaliCreator,https://www.instagram.com/reel/DUSL3Fdk2n2/,2026-02-03,sessionwithmandip
Instagram,NepaliCreator,https://www.instagram.com/reel/DUQlaxNE3nn/,2026-02-02,prakash_rawth
Instagram,NepaliCreator,https://www.instagram.com/reel/DUN9TlwDH1R/,2026-02-01,giriprem1434
Instagram,NepaliCreator,https://www.instagram.com/reel/DUE3bzsiCLT/,2026-01-29,trainwithishan
Instagram,NepaliCreator,https://www.instagram.com/reel/DUBFnFxE4k5/,2026-01-27,im_nayan_xtery
Instagram,NepaliCreator,https://www.instagram.com/reel/DT-Q80bErOX/,2026-01-26,the_nature_chapter
Instagram,NepaliCreator,https://www.instagram.com/reel/DT7144xDNxl/,2026-01-25,neshopnp
Instagram,NepaliCreator,https://www.instagram.com/reel/DT5epyBCkP8/,2026-01-24,prasuna090
Instagram,NepaliCreator,https://www.instagram.com/reel/DTy0dRFAQmn/,2026-01-22,pratishna_thapa
Instagram,NepaliCreator,https://www.instagram.com/reel/DTx_Iy_E5GS/,2026-01-21,khemkala_kambang
Instagram,NepaliCreator,https://www.instagram.com/reel/DTssvJnkz_3/,2026-01-19,anchalzspace
Instagram,NepaliCreator,https://www.instagram.com/reel/DTp0R99EmFD/,2026-01-18,aashmaa_chh
Instagram,NepaliCreator,https://www.instagram.com/reel/DTkeiGcCF5n/,2026-01-16,aiwithbhai
Instagram,NepaliCreator,https://www.instagram.com/reel/DTj871MEaFe/,2026-01-16,icon.bymaisha
Instagram,NepaliCreator,https://www.instagram.com/reel/DTfisnOjm9v/,2026-01-14,kafle.prakriti
Instagram,NepaliCreator,https://www.instagram.com/reel/DTfVo8hEQQf/,2026-01-14,lukakokatha
Instagram,NepaliCreator,https://www.instagram.com/reel/DTc1QrLE5Mf/,2026-01-13,furke.designs
Instagram,NepaliCreator,https://www.instagram.com/reel/DTag13VjFCS/,2026-01-12,born_to_run_9
Instagram,NepaliCreator,https://www.instagram.com/reel/DTIFQ2gEozU/,2026-01-05,badal__vlogs
Instagram,NepaliCreator,https://www.instagram.com/reel/DTFrvO-EbTG/,2026-01-04,poetrystorm1
Instagram,NepaliCreator,https://www.instagram.com/reel/DTBDML9E_i5/,2026-01-02,lalita___subba
Instagram,NepaliCreator,https://www.instagram.com/reel/DS5BclkkgsP/,2025-12-30,anu_shkaaaa8
Instagram,NepaliCreator,https://www.instagram.com/reel/DSpUmSJD8oa/,2025-12-24,biswasrai__
Instagram,NepaliCreator,https://www.instagram.com/reel/DSpXl4qD6KC/,2025-12-24,alone_solti12
Instagram,NepaliCreator,https://www.instagram.com/reel/DSl1hcOiCKe/,2025-12-23,mrpremprakashofficial
Instagram,NepaliCreator,https://www.instagram.com/reel/DSaVovLj4Rm/,2025-12-18,sharada_shrestha23
Instagram,NepaliCreator,https://www.instagram.com/reel/DSX4osCj28b/,2025-12-17,nepalibot_7
Instagram,NepaliCreator,https://www.instagram.com/reel/DSUqw5ljFEH/,2025-12-16,thedipeshx
Instagram,NepaliCreator,https://www.instagram.com/reel/DSUXQQriCZs/,2025-12-16,influencenepalofficial
Instagram,NepaliCreator,https://www.instagram.com/reel/DSSTk5iDMxN/,2025-12-15,stylewithajj
Instagram,NepaliCreator,https://www.instagram.com/reel/DSNKnFTEvwX/,2025-12-14,raznee.krl
Instagram,NepaliCreator,https://www.instagram.com/reel/DSHLq55gaoG/,2025-12-11,thequotebook33
Instagram,NepaliCreator,https://www.instagram.com/reel/DRzPtnxjHam/,2025-12-03,sinzohigh
Instagram,NepaliCreator,https://www.instagram.com/reel/DRruy1zjM9x/,2025-11-30,kytsocrafts
Instagram,NepaliCreator,https://www.instagram.com/reel/DRYwWJdiSRj/,2025-11-23,insideniraj
Instagram,NepaliCreator,https://www.instagram.com/reel/DRFXL9FEi61/,2025-11-15,ku.zooo
Instagram,NepaliCreator,https://www.instagram.com/reel/DRFAWPGko-5/,2025-11-15,jpnoomedia
Instagram,NepaliCreator,https://www.instagram.com/reel/DQwenMBiQLX/,2025-11-07,tech.nolozics
Instagram,NepaliCreator,https://www.instagram.com/reel/DQilGd4kxqN/,2025-11-02,vaishuglow
Instagram,NepaliCreator,https://www.instagram.com/reel/DQOMEvTEr5H/,2025-10-25,abhaygiri__
Instagram,NepaliCreator,https://www.instagram.com/reel/DP1JPT2glce/,2025-10-15,risenepal_
Instagram,NepaliCreator,https://www.instagram.com/reel/DN29kwvXtHz/,2025-08-27,sweetidngol
Instagram,NepaliCreator,https://www.instagram.com/reel/DNzcI7C5Ovk/,2025-08-26,nova.srijan
Instagram,NepaliCreator,https://www.instagram.com/reel/DJmP6OyMiXi/,2025-05-13,yumash69
Instagram,NepaliCreator,https://www.instagram.com/reel/DI3MASSJxTx/,2025-04-25,prajee__ta
Instagram,NepaliCreator,https://www.instagram.com/reel/CjP9y1IpuCi/,2022-10-03,thapa_sush_
Instagram,NepaliCreator,https://www.instagram.com/reel/CfG25GeAQDG/,2022-06-22,tamangtiktok124
Instagram,NepaliCreator,https://www.instagram.com/reel/CebvX3QDYtS/,2022-06-06,buzzra.productions
Instagram,NepaliCreator,https://www.instagram.com/reel/CdQfW_zgvzH/,2022-05-07,gdenfilms
Instagram,NepaliCreator,https://www.instagram.com/reel/Cc-s5all1YK/,2022-04-30,shyri_king_milan_budha
Instagram,NepaliCreator,https://www.instagram.com/reel/Ccu9H6tD8s3/,2022-04-24,arbitrary.gaming
Instagram,NepaliCreator,https://www.instagram.com/reel/CcfbtozghcB/,2022-04-18,jai_nepal
Instagram,NepaliCreator,https://www.instagram.com/reel/Cbd7N84KvWz/,2022-03-24,rupesh_explore
Instagram,NepaliCreator,https://www.instagram.com/reel/CWgNweQFppA/,2021-11-20,thapa.isha
Instagram,NepaliCreator,https://www.instagram.com/reel/CU2q-WQhj2u/,2021-10-10,anubhavrexx
Instagram,NepaliCreator,https://www.instagram.com/reel/CT7inG_AL99/,2021-09-17,zukeproduction
Instagram,NepaliCreator,https://www.instagram.com/reel/CSy6kk6Fsqs/,2021-08-20,imperfectly.np
Instagram,NepaliCreator,https://www.instagram.com/reel/CR_GfUDipbW/,2021-07-31,sushreena.arts
Instagram,NepaliCreator,https://www.instagram.com/reel/CRBkGsihkgh/,2021-07-07,wholesome.co.np
Instagram,NepaliCreator,https://www.instagram.com/reel/CQWB05ajik4/,2021-06-20,theneeli
Instagram,NepaliCreator,https://www.instagram.com/reel/CQDLjW9Ho_r/,2021-06-13,nepalivirtualassistant
Instagram,NepaliCreator,https://www.instagram.com/reel/CNm1NSunkUF/,2021-04-13,mr_bhandari954
Instagram,NepaliCreator,https://www.instagram.com/reel/CMiu3HWj1Jb/,2021-03-18,letscreateamazing
Instagram,NepaliCreator,https://www.instagram.com/reel/CMj0R94Dd_j/,2021-03-18,prikshyayogi
Instagram,NepaliCreator,https://www.instagram.com/reel/CMRZWMWBF3N/,2021-03-11,nepalicontentofficial
Instagram,NepaliCreator,https://www.instagram.com/reel/CL9rakjnhVl/,2021-03-03,rubina_sart
Instagram,NepaliCreator,https://www.instagram.com/reel/CJ1sMvMgju8/,2021-01-10,aas__mah
Instagram,NepaliCreator,https://www.instagram.com/reel/CJzCfI0hPbW/,2021-01-09,sunitalimbu_official
Instagram,NepaliCreator,https://www.instagram.com/reel/CHWygUyBrmB/,2020-11-09,nepalicreators
Instagram,NepaliCreator,https://www.instagram.com/reel/CHUUB9pnAoO/,2020-11-08,rhitik_hbr
Instagram,NepaliCreator,https://www.instagram.com/reel/CGsEIonpCFh/,2020-10-23,crafting__girls
Instagram,NepaliCreator,https://www.instagram.com/reel/CCYy9lpjYSz/,2020-07-08,shuvamsangitofficial
Instagram,NepaliCreator,https://www.instagram.com/reel/CAEr2MQADfC/,2020-05-12,memeosaa
Instagram,NepaliCreator,https://www.instagram.com/reel/B8lsJosjiFe/,2020-02-15,akash.thapa1
Instagram,NepaliCreator,https://www.instagram.com/reel/B7ECQvchgO1/,2020-01-08,untamedanatomy
Instagram,NepaliCreator,https://www.instagram.com/reel/BwGiqB5gBSM/,2019-04-11,maria.hill9
TikTok,CreatorNepal,https://www.tiktok.com/@chibinepali/video/7633039958932016405,2026-04-26,chibinepali
TikTok,CreatorNepal,https://www.tiktok.com/@afnobazar/video/7625957522490379527,2026-04-25,afnobazar
TikTok,CreatorNepal,https://www.tiktok.com/@seemronsyangbotamang/video/7632683717323918614,2026-04-25,seemronsyangbotamang
TikTok,CreatorNepal,https://www.tiktok.com/@japan_monitization/video/7632506513398959378,2026-04-25,japan_monitization
TikTok,CreatorNepal,https://www.tiktok.com/@creationnepal1/video/7632731836954774798,2026-04-25,creationnepal1
TikTok,CreatorNepal,https://www.tiktok.com/@chanda_gurung_01/video/7632217933694913810,2026-04-24,chanda_gurung_01
TikTok,CreatorNepal,https://www.tiktok.com/@nepal.creators/video/7632092712451280148,2026-04-24,nepal.creators
TikTok,CreatorNepal,https://www.tiktok.com/@nextworthnepal13/video/7630323882817326344,2026-04-19,nextworthnepal13
TikTok,CreatorNepal,https://www.tiktok.com/@_innepal_/video/7629295166607723783,2026-04-16,_innepal_
TikTok,CreatorNepal,https://www.tiktok.com/@eshu_mgr_/video/7629025865573207316,2026-04-15,eshu_mgr_
TikTok,CreatorNepal,https://www.tiktok.com/@girlsmom_rachana/video/7628466154197110037,2026-04-14,girlsmom_rachana
TikTok,CreatorNepal,https://www.tiktok.com/@creatornepal.com/video/7627134003971132693,2026-04-10,creatornepal.com
TikTok,CreatorNepal,https://www.tiktok.com/@creators.ivf.nepal/video/7627015550417374485,2026-04-10,creators.ivf.nepal
TikTok,CreatorNepal,https://www.tiktok.com/@reboncel.np/video/7625437815442033927,2026-04-06,reboncel.np
TikTok,CreatorNepal,https://www.tiktok.com/@netra.bhusaal_07/video/7625074817141574933,2026-04-05,netra.bhusaal_07
TikTok,CreatorNepal,https://www.tiktok.com/@travellers200/video/7624467702630993160,2026-04-03,travellers200
TikTok,CreatorNepal,https://www.tiktok.com/@skillshikshya/video/7621535920784772369,2026-03-26,skillshikshya
TikTok,CreatorNepal,https://www.tiktok.com/@sunilregmi006/video/7620986801368370440,2026-03-25,sunilregmi006
TikTok,CreatorNepal,https://www.tiktok.com/@techsathinp/video/7620414659895495956,2026-03-23,techsathinp
TikTok,CreatorNepal,https://www.tiktok.com/@neermalthestoryteller/video/7620111665622748437,2026-03-22,neermalthestoryteller
TikTok,CreatorNepal,https://www.tiktok.com/@beyourownmarketer/video/7620036616026918152,2026-03-22,beyourownmarketer
TikTok,CreatorNepal,https://www.tiktok.com/@lsmritekarki/video/7619299397905435911,2026-03-20,lsmritekarki
TikTok,CreatorNepal,https://www.tiktok.com/@mr.ratna2/video/7618931996345027861,2026-03-19,mr.ratna2
TikTok,CreatorNepal,https://www.tiktok.com/@shivalika1111/video/7618820955766410510,2026-03-19,shivalika1111
TikTok,CreatorNepal,https://www.tiktok.com/@belloblushstudio/video/7618584693885259016,2026-03-18,belloblushstudio
TikTok,CreatorNepal,https://www.tiktok.com/@sristysunuwarkiraty/video/7617424926919658772,2026-03-15,sristysunuwarkiraty
TikTok,CreatorNepal,https://www.tiktok.com/@weddingcontentcre0/video/7617058694752177415,2026-03-14,weddingcontentcre0
TikTok,CreatorNepal,https://www.tiktok.com/@earn.with.me6630/video/7616374610644258068,2026-03-12,earn.with.me6630
TikTok,CreatorNepal,https://www.tiktok.com/@shanaya.yaya/video/7615549925203397909,2026-03-10,shanaya.yaya
TikTok,CreatorNepal,https://www.tiktok.com/@rayamaaya/video/7613363489041681672,2026-03-04,rayamaaya
TikTok,CreatorNepal,https://www.tiktok.com/@chillinginnepal/video/7612537517203655956,2026-03-02,chillinginnepal
TikTok,CreatorNepal,https://www.tiktok.com/@xks_god/video/7611936821781564679,2026-02-28,xks_god
TikTok,CreatorNepal,https://www.tiktok.com/@sujanshrestha9013/video/7610016512572706068,2026-02-23,sujanshrestha9013
TikTok,CreatorNepal,https://www.tiktok.com/@kantipur.media/video/7609885730432699655,2026-02-23,kantipur.media
TikTok,CreatorNepal,https://www.tiktok.com/@lifeofkanxaffx/video/7609677641569864991,2026-02-22,lifeofkanxaffx
TikTok,CreatorNepal,https://www.tiktok.com/@sujal.limbu2061/video/7608775694486686997,2026-02-20,sujal.limbu2061
TikTok,CreatorNepal,https://www.tiktok.com/@smilespa0/video/7605828928556584225,2026-02-12,smilespa0
TikTok,CreatorNepal,https://www.tiktok.com/@creators.np/video/7604819872224152848,2026-02-10,creators.np
TikTok,CreatorNepal,https://www.tiktok.com/@ratorupaiya/video/7601892056130178312,2026-02-01,ratorupaiya
TikTok,CreatorNepal,https://www.tiktok.com/@ashglowss/video/7600556766832758046,2026-01-29,ashglowss
TikTok,CreatorNepal,https://www.tiktok.com/@roamingaround.nepal/video/7600386581450476820,2026-01-28,roamingaround.nepal
TikTok,CreatorNepal,https://www.tiktok.com/@the_nepalist/video/7600031258571443476,2026-01-27,the_nepalist
TikTok,CreatorNepal,https://www.tiktok.com/@becomingsanjayonair/video/7599289462316829959,2026-01-25,becomingsanjayonair
TikTok,CreatorNepal,https://www.tiktok.com/@connect.nepalgunj/video/7598519997731785992,2026-01-23,connect.nepalgunj
TikTok,CreatorNepal,https://www.tiktok.com/@boredlollyandhiroshi/video/7598025718106295572,2026-01-22,boredlollyandhiroshi
TikTok,CreatorNepal,https://www.tiktok.com/@jasminemaharjan__/video/7598178329434262804,2026-01-22,jasminemaharjan__
TikTok,CreatorNepal,https://www.tiktok.com/@aicreatornepal/video/7597667476431703304,2026-01-21,aicreatornepal
TikTok,CreatorNepal,https://www.tiktok.com/@sandhyakcc/video/7595583591208242452,2026-01-15,sandhyakcc
TikTok,CreatorNepal,https://www.tiktok.com/@evagiri/video/7592948296679722260,2026-01-08,evagiri
TikTok,CreatorNepal,https://www.tiktok.com/@bidhanshr/video/7592650766029016328,2026-01-07,bidhanshr
TikTok,CreatorNepal,https://www.tiktok.com/@ekatatandukar/video/7592248638953311495,2026-01-06,ekatatandukar
TikTok,CreatorNepal,https://www.tiktok.com/@anup.chau/video/7591850441042840852,2026-01-05,anup.chau
TikTok,CreatorNepal,https://www.tiktok.com/@just4ugreen/video/7591781902533594386,2026-01-05,just4ugreen
TikTok,CreatorNepal,https://www.tiktok.com/@lostinepal/video/7590388256991169814,2026-01-01,lostinepal
TikTok,CreatorNepal,https://www.tiktok.com/@positivevibes.nepal/video/7590006788028714261,2025-12-31,positivevibes.nepal
TikTok,CreatorNepal,https://www.tiktok.com/@mr.paudelsr/video/7588507307483450642,2025-12-27,mr.paudelsr
TikTok,CreatorNepal,https://www.tiktok.com/@pramisha_kdl/video/7585418555986955541,2025-12-19,pramisha_kdl
TikTok,CreatorNepal,https://www.tiktok.com/@ideapreneurnepal/video/7580353231092518161,2025-12-05,ideapreneurnepal
TikTok,CreatorNepal,https://www.tiktok.com/@nepalislayers/video/7577456426650455312,2025-12-02,nepalislayers
TikTok,CreatorNepal,https://www.tiktok.com/@yelloworkspodcast/video/7576948589742574864,2025-11-26,yelloworkspodcast
TikTok,CreatorNepal,https://www.tiktok.com/@sujankc_567/video/7576456845917785365,2025-11-25,sujankc_567
TikTok,CreatorNepal,https://www.tiktok.com/@sanuma123/video/7576621688528456981,2025-11-25,sanuma123
TikTok,CreatorNepal,https://www.tiktok.com/@digitaltrails.np/video/7575155155428035847,2025-11-21,digitaltrails.np
TikTok,CreatorNepal,https://www.tiktok.com/@armanastudios/video/7551657252453747986,2025-09-19,armanastudios
TikTok,CreatorNepal,https://www.tiktok.com/@pokhreli_kanchho2/video/7548004213113097493,2025-09-09,pokhreli_kanchho2
TikTok,CreatorNepal,https://www.tiktok.com/@tika_magar01/video/7547152853144456466,2025-09-07,tika_magar01
TikTok,CreatorNepal,https://www.tiktok.com/@ugccreatornepal/video/7540197580068670727,2025-08-19,ugccreatornepal
TikTok,CreatorNepal,https://www.tiktok.com/@manojcreation57/video/7538042137225579783,2025-08-13,manojcreation57
TikTok,CreatorNepal,https://www.tiktok.com/@asheembasnyat/video/7536155284172016904,2025-08-08,asheembasnyat
TikTok,CreatorNepal,https://www.tiktok.com/@officalcreatornepal/video/7532845459786730760,2025-07-30,officalcreatornepal
TikTok,CreatorNepal,https://www.tiktok.com/@ishtutipuri_/video/7526911689221016850,2025-07-14,ishtutipuri_
TikTok,CreatorNepal,https://www.tiktok.com/@shreeads/video/7526258893748456712,2025-07-12,shreeads
TikTok,CreatorNepal,https://www.tiktok.com/@netraneupane2.0/video/7526013709047680274,2025-07-12,netraneupane2.0
TikTok,CreatorNepal,https://www.tiktok.com/@knn_nepal9/video/7523939637891452168,2025-07-06,knn_nepal9
TikTok,CreatorNepal,https://www.tiktok.com/@_richacreates/video/7519484017796730120,2025-06-24,_richacreates
TikTok,CreatorNepal,https://www.tiktok.com/@esewa_official/video/7514633630593928454,2025-06-11,esewa_official
TikTok,CreatorNepal,https://www.tiktok.com/@canvasso.nepal/video/7510147132003814664,2025-05-30,canvasso.nepal
TikTok,CreatorNepal,https://www.tiktok.com/@sushmashrestha_5/video/7509363077821861138,2025-05-28,sushmashrestha_5
TikTok,CreatorNepal,https://www.tiktok.com/@sumanyogiofficial/video/7506489232890842376,2025-05-20,sumanyogiofficial
TikTok,CreatorNepal,https://www.tiktok.com/@saddixya/video/7504266492964277522,2025-05-14,saddixya
TikTok,CreatorNepal,https://www.tiktok.com/@factznepal0/video/7503173092940729646,2025-05-11,factznepal0
TikTok,CreatorNepal,https://www.tiktok.com/@tiktok_br_live/video/7500997269899054358,2025-05-05,tiktok_br_live
TikTok,CreatorNepal,https://www.tiktok.com/@khandesrijan/video/7500586387264032008,2025-05-04,khandesrijan
TikTok,CreatorNepal,https://www.tiktok.com/@contentcube.np/video/7497278300151237906,2025-04-25,contentcube.np
TikTok,CreatorNepal,https://www.tiktok.com/@nishmagrgg/video/7496494534721850646,2025-04-23,nishmagrgg
TikTok,CreatorNepal,https://www.tiktok.com/@gaurabbhattarai07/video/7493895379046370582,2025-04-16,gaurabbhattarai07
TikTok,CreatorNepal,https://www.tiktok.com/@sharingopportunities/video/7491237570622328072,2025-04-09,sharingopportunities
TikTok,CreatorNepal,https://www.tiktok.com/@store.zookti.com/video/7489706561695173895,2025-04-05,store.zookti.com
TikTok,CreatorNepal,https://www.tiktok.com/@sonal.kc6/video/7488741760043109638,2025-04-02,sonal.kc6
TikTok,CreatorNepal,https://www.tiktok.com/@thapa.isha/video/7473120052825427207,2025-02-19,thapa.isha
TikTok,CreatorNepal,https://www.tiktok.com/@bipinkhabar/video/7471957974706081032,2025-02-16,bipinkhabar
TikTok,CreatorNepal,https://www.tiktok.com/@sundar_thapa1321/video/7467731571609455880,2025-02-05,sundar_thapa1321
TikTok,CreatorNepal,https://www.tiktok.com/@tseringla5/video/7457209876360531221,2025-01-07,tseringla5
TikTok,CreatorNepal,https://www.tiktok.com/@binita.basnet/video/7456787826097589511,2025-01-06,binita.basnet
TikTok,CreatorNepal,https://www.tiktok.com/@her62251/video/7456423946771008775,2025-01-05,her62251
TikTok,CreatorNepal,https://www.tiktok.com/@vyasamedianetwork/video/7441855228221197575,2024-11-27,vyasamedianetwork
TikTok,CreatorNepal,https://www.tiktok.com/@nishantpariyar11/video/7434022337663470868,2024-11-06,nishantpariyar11
TikTok,CreatorNepal,https://www.tiktok.com/@alleynepal/video/7427773741909789972,2024-10-20,alleynepal
TikTok,CreatorNepal,https://www.tiktok.com/@creatornepalofficial/video/7372226912933924104,2024-05-23,creatornepalofficial
TikTok,CreatorNepal,https://www.tiktok.com/@nepalicreatoruk/video/7355894422762048800,2024-04-09,nepalicreatoruk
TikTok,CreatorNepal,https://www.tiktok.com/@explainernepali/video/7353294168619371792,2024-04-02,explainernepali
TikTok,CreatorNepal,https://www.tiktok.com/@ivlogisha/video/7289793185751108866,2023-10-14,ivlogisha
TikTok,CreatorNepal,https://www.tiktok.com/@corporatenepal/video/7225881365755989250,2023-04-25,corporatenepal
TikTok,NepaliCreator,https://www.tiktok.com/@anoobxetri/video/7632295890094509334,2026-04-24,anoobxetri
TikTok,NepaliCreator,https://www.tiktok.com/@eminyeshang/video/7631579658185624852,2026-04-22,eminyeshang
TikTok,NepaliCreator,https://www.tiktok.com/@perupoudel/video/7616605511647104286,2026-03-14,perupoudel
TikTok,NepaliCreator,https://www.tiktok.com/@pramuditaudas/video/7490861290378874130,2025-04-08,pramuditaudas
TikTok,NepaliCreator,https://www.tiktok.com/@sabnamraimahato/video/7458598235645562158,2025-01-11,sabnamraimahato
